source_taxon_name,interaction_type,target_taxon_name_poor,target_taxon_name,target_taxon,notes,latitude,longitude,study_citation
Symphyotrichum lateriflorum,flowersVisitedBy,Polistes dorsalis dorsalis,Polistes dorsalis,,,37.73275884,-77.63750771,https://www.inaturalist.org/observations/108615726
Symphyotrichum lateriflorum,flowersVisitedBy,Papilio glaucus glaucus,Papilio glaucus glaucus,,,38.74159171,-78.27075929,https://www.inaturalist.org/observations/367475
Symphyotrichum pilosum,flowersVisitedBy,Colletes compactus compactus,Colletes compactus,,,38.23488369,-85.70131093,https://www.inaturalist.org/observations/248624817
Symphyotrichum ericoides,flowersVisitedBy,Colletes simulans armatus,Colletes simulans armatus,,,41.34730166,-70.83615718,https://www.inaturalist.org/observations/186043395
Symphyotrichum lateriflorum,pollinatedBy,Holandrena,Holandrena,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,pollinatedBy,Linnaemya,Linnaemya,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,pollinatedBy,Callandrena,Callandrena,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,pollinatedBy,Gonochrysis,Gonochrysis,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,pollinatedBy,Pimpla,Pimpla,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,flowersVisitedBy,Xanthogramma,Xanthogramma,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,flowersVisitedBy,Anoplius,Anoplius,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Symphyotrichum lateriflorum,flowersVisitedBy,Limenitis,Limenitis,,,NA,NA,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Tanacetum vulgare,flowersVisitedBy,Bombus vancouverensis vancouverensis,Bombus vancouverensis,,,49.24328558,-124.1273137,https://www.inaturalist.org/observations/175860988
Tanacetum vulgare,flowersVisitedBy,Protaetia cuprea metallica,Protaetia cuprea metallica,,,54.10052222,13.85241178,https://www.inaturalist.org/observations/90571838
Tanacetum vulgare,flowersVisitedBy,Sciaphobus,Sciaphobus,,,53.14812217,6.64173667,https://www.inaturalist.org/observations/88439041
Taraxacum officinale,pollinatedBy,Biomyia,Biomyia,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Taraxacum officinale,pollinatedBy,Pholisora,Pholisora,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Taraxacum officinale,pollinatedBy,Phor,Phor,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Taraxacum officinale,pollinatedBy,Priocnemoides,Priocnemoides,,,39.278958,-89.8968771,"Robertson, C. 1929. Flowers and insects: lists of visitors to four hundred and fifty-three flowers. Carlinville, IL, USA, C. Robertson."
Taraxacum officinale,pollinatedBy,Micropsectra,Micropsectra,,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Taraxacum officinale,pollinatedBy,Stenomacrus,Stenomacrus,,,68.35,18.5,"Elberling, H. & Olesen, J. M. 1999. The structure of a high latitude plant-pollinator system: The dominance of flies. Ecography 22:314-323."
Taraxacum officinale,pollinatedBy,Cortodera,Cortodera,,,49.05307222,-122.3518444,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 09 May 2025."
Taraxacum officinale,pollinatedBy,Helophilus (Simandrena) sp. 9,Helophilus,genus,,49.01831111,-122.2385528,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 09 May 2025."
Taraxacum officinale,pollinatedBy,Nomada (Nomada) sp. 3,Nomada,,,44.404507,-123.34627,"Guzman, Laura Melissa; Kelly, Tyler; Elle, Elizabeth, 2022, ""A dataset for pollinator diversity and their interactions with plants in the Pacific NorthWest"", https://doi.org/10.5683/SP3/WTEZNH, Borealis, V1. Accessed at <https://github.com/globalbioticinteractions/guzman2022/archive/e24f70b4a435156264c45a853b4a58687df4cdfc.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Oeneis,Oeneis,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Taraxacum officinale,flowersVisitedBy,Euphydryas,Euphydryas,,,NA,NA,National Database Plant Pollinators. Center for Plant Conservation at San Diego Zoo Global. Accessed via https://saveplants.org/national-collection/pollinator-search/ on 2020-06-05. Accessed at <https://github.com/globalbioticinteractions/cpc-pollinators/archive/a64674001b3fce1c5a4896d8c29b4bcb024e6f0b.zip> on 09 May 2025.
Taraxacum officinale,pollinatedBy,Scatopse,Scatopse,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NBNSYS0000137553
Taraxacum officinale,pollinatedBy,Argynnis,Argynnis,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NHMSYS0000515966
Taraxacum officinale,pollinatedBy,Sciara sp.,Sciara,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NBNSYS0000137602
Taraxacum officinale,pollinatedBy,Tanytarsus,Tanytarsus,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NBNSYS0000138232
Taraxacum officinale,pollinatedBy,Sepsis,Sepsis,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NBNSYS0000137712
Taraxacum officinale,pollinatedBy,Apion,Apion,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NHMSYS0020151315
Taraxacum officinale,pollinatedBy,Myrmica sp.,Myrmica,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NHMSYS0000876360
Taraxacum officinale,pollinatedBy,Megaselia sp.,Megaselia,,,NA,NA,https://www.sussex.ac.uk/lifesci/ebe/dopi/search/interactions?plant=NHMSYS0000464272&pollinator=NBNSYS0000134951
Taraxacum officinale,flowersVisitedBy,Lasius,Lasius,,,51.11466691,1.170242944,https://www.inaturalist.org/observations/267118886
Taraxacum officinale,flowersVisitedBy,Abaeis salome jamapa,Abaeis salome jamapa,,,19.05301506,-98.29927053,https://www.inaturalist.org/observations/19403172
Taraxacum officinale,flowersVisitedBy,Colias vauthierii vauthierii,Colias vauthierii,,,-33.397285,-70.602715,https://www.inaturalist.org/observations/171563818
Taraxacum officinale,flowersVisitedBy,Polygonia c-aureum,Polygonia c-aureum,species,,37.976852,127.276813,https://www.inaturalist.org/observations/229403152
Taraxacum officinale,flowersVisitedBy,Catasticta nimbice nimbice,Catasticta nimbice,,,19.61828995,-99.04388428,https://www.inaturalist.org/observations/8791359
Taraxacum officinale,flowersVisitedBy,Tetragonula,Tetragonula,,,-33.78129518,150.6196876,https://www.inaturalist.org/observations/145601851
Taraxacum officinale,flowersVisitedBy,Phyciodes tharos tharos,Phyciodes tharos,,,21.139727,-102.978812,https://www.inaturalist.org/observations/2649432
Taraxacum officinale,flowersVisitedBy,Micrandrena,Micrandrena,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Hermetia,Hermetia,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Barynotus,Barynotus,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Panurginus,Panurginus,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Evylaeus,Evylaeus,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Johnrehnia,Johnrehnia,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Sargus,Sargus,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Sarcophaga sp.,Sarcophaga,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Epicauta,Epicauta,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,flowersVisitedBy,Musca sp.,Musca,,,NA,NA,"Ollerton, J., Trunschke, J. ., Havens, K. ., Landaverde-González, P. ., Keller, A. ., Gilpin, A.-M. ., Rodrigo Rech, A. ., Baronio, G. J. ., Phillips, B. J., Mackin, C. ., Stanley, D. A., Treanore, E. ., Baker, E. ., Rotheray, E. L., Erickson, E. ., Fornoff, F. ., Brearley, F. Q. ., Ballantyne, G. ., Iossa, G. ., Stone, G. N., Bartomeus, I. ., Stockan, J. A., Leguizamón, J., Prendergast, K. ., Rowley, L., Giovanetti, M., de Oliveira Bueno, R., Wesselingh, R. A., Mallinger, R., Edmondson, S., Howard, S. R., Leonhardt, S. D., Rojas-Nossa, S. V., Brett, M., Joaqui, T., Antoniazzi, R., Burton, V. J., Feng, H.-H., Tian, Z.-X., Xu, Q., Zhang, C., Shi, C.-L., Huang, S.-Q., Cole, L. J., Bendifallah, L., Ellis, E. E., Hegland, S. J., Straffon Díaz, S., Lander, T. A. ., Mayr, A. V., Dawson, R. ., Eeraerts, M. ., Armbruster, W. S. ., Walton, B. ., Adjlane, N. ., Falk, S. ., Mata, L. ., Goncalves Geiger, A. ., Carvell, C. ., Wallace, C. ., Ratto, F. ., Barberis, M. ., Kahane, F. ., Connop, S. ., Stip, A. ., Sigrist, M. R. ., Vereecken, N. J. ., Klein, A.-M., Baldock, K. ., & Arnold, S. E. J. . (2022). Pollinator-flower interactions in gardens during the COVID-19 pandemic lockdown of 2020. Journal of Pollination Ecology, 31, 87–96. https://doi.org/10.26786/1920-7603(2022)695. Accessed at <https://github.com/globalbioticinteractions/ollerton2022/archive/7eb71e8e5026ec08c04a69a09860f8927061a8fd.zip> on 09 May 2025."
Taraxacum officinale,pollinatedBy,Balclutha sp.,Balclutha,,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Altica,Altica,,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Stenodema sp.,Stenodema,,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Dikraneura,Dikraneura,,,NA,NA,ResascoYY
Taraxacum officinale,pollinatedBy,Lasioglossum villosulum villosulum,Lasioglossum villosulum,,,NA,NA,Petanidou2008
Taraxacum officinale,pollinatedBy,Yramea,Yramea,,,-33.35,-70.26666667,"Muñoz & Cavieres . 2008. The presence of a showy invasive plant disrupts  pollinator service and reproductive output in native alpine species only at high densities. Journal of Ecology, 96(3), 459-467. doi: 10.1111/j.1365-2745.2008.01361.x"
Taraxacum officinale,pollinatedBy,Liphanthus,Liphanthus,,,-33.35,-70.26666667,"Muñoz & Cavieres . 2008. The presence of a showy invasive plant disrupts  pollinator service and reproductive output in native alpine species only at high densities. Journal of Ecology, 96(3), 459-467. doi: 10.1111/j.1365-2745.2008.01361.x"
Taraxacum officinale,pollinatedBy,Eumerus,Eumerus,,,49.70486391,9.99218027,doi:10.1111/ele.12657
Taraxacum officinale,pollinatedBy,Scatopsciara,Scatopsciara,,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Oscinella,Oscinella,,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Megaselia,Megaselia,,,NA,NA,Weiner2014
Taraxacum officinale,pollinatedBy,Bradysia sp.,Bradysia,,,NA,NA,Weiner2014
